filename,type,breed,color_primary,color_secondary,pattern,eye_color
cat.2052.jpg,cat,Domestic Shorthair,white,"black,orange",calico,yellow
cat.2051.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",green
cat.2054.jpg,cat,Domestic Longhair,orange,cream,tabby,green
cat.2056.jpg,cat,Domestic Shorthair,brown,grey,tabby,green
cat.2055.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",green
cat.2057.jpg,cat,Domestic Longhair,grey,black,tabby,green
cat.2058.jpg,cat,British Shorthair,grey,,solid,yellow
cat.2060.jpg,cat,Domestic Shorthair,black,white,bicolor,unknown
cat.2059.jpg,cat,Domestic Shorthair,white,"black,orange",tricolor,green
cat.2061.jpg,cat,Domestic Shorthair,white,grey,bicolor,unknown
cat.2063.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2064.jpg,cat,Siamese,cream,brown,tabby,blue
cat.2065.jpg,cat,Domestic Shorthair,white,black,bicolor,yellow
cat.2062.jpg,cat,Domestic Longhair,white,grey,bicolor,green
cat.2069.jpg,cat,Domestic Longhair,grey,,solid,yellow
cat.2066.jpg,cat,Domestic Shorthair,brown,cream,tabby,brown
cat.2068.jpg,cat,Domestic Shorthair,black,white,bicolor,yellow
cat.2067.jpg,cat,Domestic Longhair,cream,orange,tabby,green
cat.2071.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2072.jpg,cat,Sphynx,cream,,solid,green
cat.2070.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",green
cat.2073.jpg,cat,British Shorthair,grey,white,bicolor,green
cat.2074.jpg,cat,Domestic Longhair,black,orange,tortoiseshell,yellow
cat.2075.jpg,cat,Domestic Shorthair,white,black,bicolor,odd
cat.2077.jpg,cat,Maine Coon,brown,black,tabby,green
cat.2076.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat.2079.jpg,cat,Domestic Shorthair,orange,,tabby,green
cat.2080.jpg,cat,Domestic Longhair,white,,solid,unknown
cat.2081.jpg,cat,Domestic Longhair,white,black,bicolor,blue
cat.2078.jpg,cat,Domestic Shorthair,white,"black,orange",calico,green
cat.2084.jpg,cat,Domestic Longhair,orange,,tabby,blue
cat.2083.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2082.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",unknown
cat.2085.jpg,cat,Domestic Shorthair,black,white,bicolor,unknown
cat.2088.jpg,cat,British Shorthair,cream,orange,solid,brown
cat.2086.jpg,cat,Domestic Longhair,orange,"black,white",tricolor,green
cat.2089.jpg,cat,Domestic Longhair,black,,solid,yellow
cat.2087.jpg,cat,Domestic Shorthair,brown,grey,tabby,unknown
cat.2091.jpg,cat,Domestic Longhair,black,,solid,green
cat.2093.jpg,cat,Domestic Longhair,cream,white,tabby,unknown
cat.2090.jpg,cat,Domestic Shorthair,white,grey,bicolor,unknown
cat.2092.jpg,cat,Domestic Shorthair,grey,"white,orange",tricolor,green
cat.2094.jpg,cat,Domestic Shorthair,black,,solid,blue
cat.2097.jpg,cat,Domestic Longhair,white,,solid,green
cat.2096.jpg,cat,Domestic Shorthair,brown,grey,tabby,unknown
cat.2095.jpg,cat,Domestic Shorthair,grey,white,tabby,hazel
cat.2098.jpg,cat,Domestic Shorthair,black,,solid,green
cat.2099.jpg,cat,Domestic Longhair,black,white,bicolor,yellow
cat.2101.jpg,cat,British Shorthair,grey,,solid,unknown
cat.2102.jpg,cat,Domestic Shorthair,black,,solid,green
cat.2103.jpg,cat,Domestic Shorthair,orange,white,tabby,unknown
cat.2100.jpg,cat,Domestic Longhair,black,white,tuxedo,green
cat.2104.jpg,cat,Persian,white,,solid,unknown
cat.2106.jpg,cat,Persian,black,white,bicolor,yellow
cat.2105.jpg,cat,Domestic Shorthair,orange,,tabby,yellow
cat.2107.jpg,cat,Domestic Shorthair,white,grey,bicolor,amber
cat.2110.jpg,cat,Domestic Shorthair,grey,,tabby,green
cat.2108.jpg,cat,Domestic Shorthair,grey,black,tabby,green
cat.2111.jpg,cat,Domestic Longhair,black,white,bicolor,yellow
cat.2109.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat.2112.jpg,cat,Domestic Shorthair,white,orange,bicolor,unknown
cat.2113.jpg,cat,Domestic Shorthair,black,white,bicolor,green
cat.2114.jpg,cat,Domestic Longhair,white,black,bicolor,unknown
cat.2115.jpg,cat,Domestic Longhair,grey,brown,tabby,green
cat.2116.jpg,cat,Domestic Shorthair,white,,solid,unknown
cat.2118.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",unknown
cat.2119.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",unknown
cat.2117.jpg,cat,Domestic Shorthair,grey,"white,orange","tabby,bicolor",yellow
cat.2120.jpg,cat,Domestic Shorthair,grey,brown,tabby,yellow
cat.2122.jpg,cat,Domestic Shorthair,white,,solid,yellow
cat.2121.jpg,cat,Domestic Shorthair,white,black,bicolor,yellow
cat.2123.jpg,cat,Domestic Shorthair,black,orange,tortoiseshell,yellow
cat.2124.jpg,cat,Domestic Shorthair,white,black,bicolor,green
cat.2125.jpg,cat,Domestic Shorthair,white,grey,bicolor,amber
cat.2127.jpg,cat,Domestic Shorthair,grey,,tabby,green
cat.2126.jpg,cat,Domestic Shorthair,black,white,bicolor,yellow
cat.2128.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2129.jpg,cat,Domestic Longhair,cream,grey,tabby,blue
cat.2130.jpg,cat,Domestic Shorthair,black,white,tuxedo,yellow
cat.2131.jpg,cat,Domestic Longhair,orange,white,"tabby,bicolor",yellow
cat.2132.jpg,cat,Domestic Shorthair,cream,grey,tabby,green
cat.2134.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2133.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat.2135.jpg,cat,Domestic Shorthair,orange,white,tabby,green
cat.2137.jpg,cat,Domestic Longhair,black,,solid,unknown
cat.2138.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",green
cat.2139.jpg,cat,Domestic Shorthair,brown,black,tabby,yellow
cat.2136.jpg,cat,Domestic Shorthair,white,orange,bicolor,yellow
cat.2141.jpg,cat,British Shorthair,grey,,solid,yellow
cat.2142.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2140.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat.2143.jpg,cat,Domestic Shorthair,grey,white,tabby,yellow
cat.2145.jpg,cat,Domestic Shorthair,grey,black,tabby,yellow
cat.2144.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",green
cat.2146.jpg,cat,Domestic Shorthair,black,white,"tabby,bicolor",yellow
cat.2147.jpg,cat,Domestic Shorthair,black,"white,orange",calico,yellow
cat.2149.jpg,cat,Domestic Longhair,black,,solid,yellow
cat.2148.jpg,cat,Domestic Shorthair,grey,black,tabby,unknown
cat.2152.jpg,cat,Domestic Shorthair,black,,solid,green
cat.2153.jpg,cat,Domestic Longhair,grey,,solid,yellow
cat.2151.jpg,cat,Domestic Shorthair,grey,,solid,unknown
cat.2150.jpg,dog,Labrador Retriever,black,,solid,unknown
cat.2154.jpg,cat,Domestic Longhair,black,white,tuxedo,yellow
cat.2156.jpg,cat,Domestic Shorthair,grey,white,tabby,unknown
cat.2155.jpg,cat,Domestic Shorthair,grey,white,tabby,green
cat.2157.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat.2158.jpg,cat,Domestic Shorthair,grey,,solid,yellow
cat.2159.jpg,cat,Domestic Shorthair,orange,,tabby,green
cat.2160.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",green
cat.2161.jpg,cat,Domestic Shorthair,white,grey,"tabby,bicolor",green
cat.2164.jpg,cat,Domestic Longhair,orange,cream,tabby,blue
cat.2163.jpg,cat,Domestic Shorthair,grey,white,tabby,green
cat.2162.jpg,cat,Domestic Shorthair,black,orange,tortoiseshell,unknown
cat.2165.jpg,cat,Domestic Longhair,black,orange,tortoiseshell,green
cat.2166.jpg,cat,Domestic Longhair,black,,solid,unknown
cat.2167.jpg,cat,Siamese,cream,brown,solid,unknown
cat.2168.jpg,cat,Domestic Shorthair,black,white,tuxedo,yellow
cat.2169.jpg,cat,Domestic Longhair,grey,white,tabby,green
cat.2170.jpg,cat,Domestic Shorthair,brown,black,tabby,yellow
cat.2173.jpg,cat,British Shorthair,grey,,solid,green
cat.2171.jpg,cat,Domestic Longhair,black,white,bicolor,green
cat.2172.jpg,cat,Domestic Shorthair,grey,black,tabby,green
cat.2176.jpg,cat,Domestic Longhair,grey,,solid,unknown
cat.2174.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat.2175.jpg,cat,Domestic Shorthair,brown,black,tabby,unknown
cat.2177.jpg,cat,Domestic Shorthair,grey,black,tabby,unknown
cat.2178.jpg,cat,Domestic Shorthair,orange,,solid,unknown
cat.2179.jpg,cat,Domestic Shorthair,orange,white,tabby,amber
cat.2180.jpg,cat,Domestic Shorthair,white,black,bicolor,yellow
cat.2181.jpg,cat,Domestic Shorthair,orange,white,tabby,green
cat.2182.jpg,cat,Domestic Shorthair,grey,white,bicolor,unknown
cat.2185.jpg,cat,Ragdoll,cream,grey,solid,unknown
cat.2183.jpg,cat,Domestic Shorthair,white,orange,bicolor,unknown
cat.2184.jpg,cat,Domestic Shorthair,black,"white,orange","tortoiseshell,bicolor",blue
cat.2187.jpg,cat,Domestic Shorthair,grey,white,tabby,green
cat.2189.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2186.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",unknown
cat.2188.jpg,cat,Domestic Shorthair,grey,black,tabby,green
cat.2193.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2191.jpg,cat,Domestic Shorthair,orange,,tabby,green
cat.2192.jpg,cat,Domestic Shorthair,black,white,tuxedo,green
cat.2190.jpg,cat,Domestic Shorthair,white,orange,bicolor,green
cat.2194.jpg,cat,Domestic Longhair,orange,,tabby,green
cat.2197.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2196.jpg,cat,Domestic Longhair,black,white,bicolor,yellow
cat.2195.jpg,cat,Domestic Shorthair,white,black,bicolor,unknown
cat.2199.jpg,cat,Domestic Shorthair,black,,solid,blue
cat.2198.jpg,cat,Domestic Shorthair,white,black,bicolor,green
cat.2200.jpg,cat,Domestic Shorthair,grey,white,bicolor,brown
cat.2201.jpg,cat,Domestic Shorthair,black,"white,orange",tricolor,yellow
cat.2203.jpg,cat,Domestic Shorthair,orange,,tabby,unknown
cat.2202.jpg,cat,Domestic Shorthair,orange,white,tabby,unknown
cat.2204.jpg,cat,Domestic Shorthair,grey,,tabby,yellow
cat.2206.jpg,cat,Domestic Shorthair,grey,,solid,yellow
cat.2205.jpg,cat,Domestic Shorthair,white,black,bicolor,unknown
cat.2207.jpg,cat,Domestic Shorthair,white,,solid,unknown
cat.2208.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2209.jpg,cat,Domestic Shorthair,white,black,bicolor,yellow
cat.2211.jpg,cat,Domestic Shorthair,orange,white,tabby,unknown
cat.2210.jpg,cat,Domestic Longhair,grey,white,tabby,unknown
cat.2212.jpg,cat,Domestic Shorthair,white,,solid,unknown
cat.2214.jpg,cat,Domestic Longhair,white,grey,"tabby,bicolor",unknown
cat.2215.jpg,cat,Domestic Shorthair,grey,brown,tabby,yellow
cat.2213.jpg,cat,Domestic Shorthair,grey,white,tabby,yellow
cat.2217.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2218.jpg,cat,British Shorthair,grey,,solid,yellow
cat.2216.jpg,cat,Domestic Shorthair,black,,solid,odd
cat.2219.jpg,cat,Domestic Shorthair,black,"white,orange",tricolor,unknown
cat.2220.jpg,cat,Domestic Shorthair,cream,orange,solid,unknown
cat.2222.jpg,cat,Domestic Shorthair,black,white,bicolor,green
cat.2221.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat.2223.jpg,cat,Domestic Longhair,grey,white,tabby,yellow
cat.2225.jpg,cat,Domestic Shorthair,grey,,solid,unknown
cat.2224.jpg,cat,Domestic Shorthair,white,grey,bicolor,unknown
cat.2226.jpg,cat,Domestic Shorthair,orange,,tabby,unknown
cat.2227.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",unknown
cat.2228.jpg,cat,Domestic Longhair,black,orange,tortoiseshell,unknown
cat.2230.jpg,cat,Domestic Shorthair,cream,,solid,unknown
cat.2231.jpg,cat,Domestic Shorthair,grey,brown,tabby,yellow
cat.2229.jpg,cat,Domestic Longhair,white,"grey,orange","tabby,bicolor",blue
cat.2234.jpg,cat,Domestic Longhair,white,grey,bicolor,unknown
cat.2235.jpg,cat,Domestic Shorthair,black,white,bicolor,yellow
cat.2233.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat.2232.jpg,cat,Domestic Shorthair,cream,orange,tabby,green
cat.2236.jpg,cat,Domestic Longhair,grey,white,bicolor,yellow
cat.2239.jpg,cat,Domestic Shorthair,black,,solid,unknown
cat.2238.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat.2237.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",blue
cat.2240.jpg,cat,Domestic Shorthair,black,,solid,green
cat.2242.jpg,cat,Domestic Longhair,grey,,solid,yellow
cat.2241.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",green
cat.2243.jpg,cat,Domestic Shorthair,black,orange,tortoiseshell,unknown
cat.2244.jpg,cat,Sphynx,grey,,solid,green
cat.2245.jpg,cat,Domestic Shorthair,white,grey,bicolor,green
cat.2247.jpg,cat,Siamese,cream,black,bicolor,blue
cat.2246.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat.2248.jpg,cat,Domestic Shorthair,orange,,tabby,unknown
cat.2249.jpg,cat,Domestic Shorthair,white,,solid,yellow
cat.2253.jpg,cat,Domestic Shorthair,orange,,tabby,green
cat.2252.jpg,cat,Domestic Shorthair,white,black,bicolor,green
cat.2251.jpg,cat,Domestic Shorthair,black,orange,tortoiseshell,green
cat.2250.jpg,cat,Domestic Shorthair,grey,brown,tabby,yellow
cat.2255.jpg,cat,Domestic Shorthair,black,,solid,green
cat.2254.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat.2257.jpg,cat,Domestic Shorthair,black,,solid,green
cat.2256.jpg,cat,Domestic Shorthair,cream,"grey,white",bicolor,unknown
cat.2258.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2260.jpg,cat,Domestic Shorthair,grey,,tabby,unknown
cat.2261.jpg,cat,Domestic Shorthair,orange,,tabby,unknown
cat.2259.jpg,cat,Domestic Shorthair,grey,black,tabby,yellow
cat.2262.jpg,cat,Domestic Longhair,grey,,solid,yellow
cat.2263.jpg,cat,Domestic Shorthair,white,,solid,unknown
cat.2265.jpg,cat,Domestic Longhair,orange,,tabby,yellow
cat.2264.jpg,cat,Domestic Longhair,brown,white,"tabby,bicolor",green
cat.2268.jpg,cat,Domestic Longhair,black,,solid,green
cat.2266.jpg,cat,Domestic Longhair,brown,white,"tabby,bicolor",green
cat.2269.jpg,cat,Domestic Longhair,grey,black,tabby,yellow
cat.2267.jpg,cat,Domestic Shorthair,black,orange,tortoiseshell,yellow
cat.2271.jpg,cat,Domestic Shorthair,white,,solid,green
cat.2270.jpg,cat,Domestic Shorthair,white,grey,"tabby,bicolor",yellow
cat.2272.jpg,cat,Domestic Shorthair,white,black,bicolor,yellow
cat.2273.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",unknown
cat.2274.jpg,cat,Domestic Longhair,white,,solid,blue
cat.2277.jpg,cat,Domestic Shorthair,black,,solid,blue
cat.2275.jpg,cat,Domestic Shorthair,orange,white,tabby,unknown
cat.2276.jpg,cat,Domestic Shorthair,cream,orange,tabby,unknown
cat.2279.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2278.jpg,cat,Domestic Shorthair,brown,white,"tabby,bicolor",green
cat.2280.jpg,cat,Domestic Longhair,orange,white,"tabby,bicolor",unknown
cat.2281.jpg,cat,Domestic Shorthair,grey,white,bicolor,yellow
cat.2282.jpg,cat,Domestic Longhair,black,,solid,yellow
cat.2284.jpg,cat,Domestic Longhair,white,orange,bicolor,blue
cat.2283.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",unknown
cat.2285.jpg,cat,Domestic Shorthair,white,"black,orange",calico,yellow
cat.2286.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2287.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2289.jpg,cat,Domestic Shorthair,orange,cream,tabby,blue
cat.2288.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat.2292.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2290.jpg,cat,British Shorthair,blue,white,bicolor,blue
cat.2291.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",unknown
cat.2293.jpg,cat,Domestic Shorthair,grey,,solid,unknown
cat.2296.jpg,cat,Domestic Longhair,white,cream,solid,amber
cat.2294.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",yellow
cat.2297.jpg,cat,Domestic Longhair,grey,black,tabby,yellow
cat.2295.jpg,cat,Domestic Shorthair,black,"orange,white",tricolor,yellow
cat.2298.jpg,cat,Domestic Longhair,orange,,tabby,amber
cat.2299.jpg,cat,Domestic Shorthair,grey,black,tabby,green
cat.2302.jpg,cat,Domestic Longhair,white,,solid,green
cat.2301.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2300.jpg,cat,Domestic Shorthair,cream,orange,tabby,yellow
cat.2303.jpg,cat,Domestic Shorthair,white,brown,"tabby,bicolor",yellow
cat.2304.jpg,cat,Domestic Shorthair,grey,brown,tabby,yellow
cat.2305.jpg,cat,Domestic Shorthair,black,,solid,green
cat.2306.jpg,cat,Siamese,cream,grey,bicolor,blue
cat.2307.jpg,cat,Domestic Shorthair,white,"black,orange",calico,green
cat.2308.jpg,cat,Domestic Shorthair,black,,solid,odd
cat.2309.jpg,cat,Ragdoll,cream,"black,white",bicolor,blue
cat.2311.jpg,cat,Domestic Shorthair,grey,white,bicolor,unknown
cat.2310.jpg,cat,Domestic Shorthair,white,"orange,black","tabby,bicolor",blue
cat.2312.jpg,cat,Domestic Shorthair,grey,white,bicolor,green
cat.2313.jpg,cat,Domestic Shorthair,orange,,tabby,unknown
cat.2315.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2314.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",odd
cat.2318.jpg,cat,Domestic Shorthair,brown,grey,tabby,yellow
cat.2319.jpg,cat,Domestic Longhair,white,,solid,blue
cat.2317.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat.2316.jpg,cat,Domestic Shorthair,black,"orange,white","tortoiseshell,bicolor",green
cat.2320.jpg,cat,Domestic Longhair,orange,white,bicolor,unknown
cat.2322.jpg,cat,Domestic Shorthair,grey,brown,tabby,green
cat.2321.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat.2323.jpg,cat,Domestic Longhair,grey,white,tabby,yellow
cat.2326.jpg,cat,Domestic Longhair,grey,,solid,unknown
cat.2327.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2324.jpg,cat,Domestic Shorthair,white,grey,"tabby,bicolor",yellow
cat.2325.jpg,cat,Domestic Shorthair,brown,black,tabby,green
cat.2328.jpg,cat,Domestic Longhair,black,white,tuxedo,odd
cat.2330.jpg,cat,Domestic Shorthair,grey,,solid,green
cat.2329.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat.2331.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",unknown
cat.2332.jpg,cat,Domestic Shorthair,black,white,bicolor,green
cat.2334.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2333.jpg,cat,Domestic Shorthair,brown,white,"tabby,bicolor",unknown
cat.2335.jpg,cat,Domestic Shorthair,black,orange,tortoiseshell,yellow
cat.2337.jpg,cat,Domestic Shorthair,grey,black,tabby,unknown
cat.2336.jpg,cat,Domestic Shorthair,grey,,tabby,yellow
cat.2338.jpg,cat,Domestic Shorthair,orange,white,tabby,green
cat.2339.jpg,cat,Domestic Longhair,white,grey,"tabby,bicolor",yellow
cat.2342.jpg,cat,British Shorthair,grey,,solid,unknown
cat.2343.jpg,cat,Domestic Longhair,orange,,tabby,unknown
cat.2341.jpg,cat,Domestic Shorthair,grey,white,tabby,yellow
cat.2340.jpg,cat,Domestic Shorthair,black,white,tuxedo,yellow
cat.2344.jpg,cat,Siamese,cream,brown,bicolor,unknown
cat.2345.jpg,cat,Domestic Shorthair,grey,black,tabby,yellow
cat.2346.jpg,cat,Domestic Shorthair,grey,cream,tabby,unknown
cat.2347.jpg,cat,Domestic Shorthair,brown,white,"tabby,bicolor",green
cat.2349.jpg,cat,Domestic Shorthair,grey,black,tabby,yellow
cat.2348.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",yellow
cat.2351.jpg,cat,Domestic Shorthair,orange,,tabby,green
cat.2353.jpg,cat,Domestic Longhair,grey,,tabby,yellow
cat.2350.jpg,cat,Domestic Longhair,black,white,tuxedo,yellow
cat.2352.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",green
cat.2354.jpg,cat,Domestic Shorthair,black,,solid,blue
cat.2357.jpg,cat,Domestic Shorthair,black,white,tuxedo,yellow
cat.2356.jpg,cat,Domestic Longhair,white,"black,orange",calico,green
cat.2355.jpg,cat,Domestic Shorthair,white,"black,orange",calico,unknown
cat.2359.jpg,cat,Domestic Shorthair,cream,,solid,unknown
cat.2358.jpg,cat,Domestic Shorthair,white,grey,"tabby,bicolor",unknown
cat.2360.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",unknown
cat.2361.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",green
cat.2363.jpg,cat,Persian,cream,grey,solid,blue
cat.2362.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",blue
cat.2364.jpg,cat,Domestic Shorthair,grey,"orange,white",tricolor,green
cat.2365.jpg,cat,Domestic Longhair,black,orange,tortoiseshell,unknown
cat.2367.jpg,cat,Domestic Longhair,grey,,solid,green
cat.2366.jpg,cat,Domestic Shorthair,white,orange,bicolor,green
cat.2369.jpg,cat,Domestic Shorthair,black,white,bicolor,unknown
cat.2368.jpg,cat,Domestic Shorthair,white,"black,brown",bicolor,amber
cat.2371.jpg,cat,British Shorthair,grey,,solid,yellow
cat.2372.jpg,cat,Domestic Shorthair,cream,,solid,blue
cat.2370.jpg,cat,Domestic Shorthair,black,white,bicolor,green
cat.2373.jpg,cat,Domestic Shorthair,black,white,tuxedo,yellow
cat.2374.jpg,cat,Domestic Longhair,brown,black,solid,green
cat.2375.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat.2376.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat.2377.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",green
cat.2378.jpg,cat,British Shorthair,grey,,tabby,yellow
cat.2381.jpg,cat,Domestic Shorthair,grey,brown,tabby,unknown
cat.2380.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",green
cat.2379.jpg,cat,Domestic Shorthair,brown,"white,orange","tabby,bicolor",green
cat.2382.jpg,cat,Domestic Longhair,black,,solid,yellow
cat.2384.jpg,cat,Domestic Longhair,black,,solid,unknown
cat.2383.jpg,cat,Domestic Shorthair,brown,black,tabby,green
cat.2385.jpg,cat,Domestic Shorthair,black,white,bicolor,yellow
cat.2386.jpg,cat,Domestic Shorthair,grey,,tabby,yellow
cat.2388.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2387.jpg,cat,Domestic Shorthair,white,black,bicolor,unknown
cat.2389.jpg,cat,Domestic Longhair,grey,brown,tabby,yellow
cat.2390.jpg,cat,Domestic Shorthair,brown,black,tabby,unknown
cat.2392.jpg,cat,Ragdoll,cream,black,bicolor,blue
cat.2393.jpg,cat,Siamese,brown,cream,solid,blue
cat.2391.jpg,cat,Domestic Longhair,white,"orange,brown","tabby,calico",unknown
cat.2395.jpg,cat,Domestic Shorthair,white,orange,bicolor,green
cat.2396.jpg,cat,Ragdoll,cream,brown,bicolor,unknown
cat.2397.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2394.jpg,cat,Domestic Shorthair,brown,orange,tabby,yellow
cat.2399.jpg,cat,Domestic Longhair,grey,brown,tabby,unknown
cat.2398.jpg,cat,Domestic Shorthair,black,"white,orange",tortoiseshell,green
cat.2403.jpg,cat,Domestic Longhair,white,black,bicolor,unknown
cat.2400.jpg,cat,Domestic Shorthair,white,orange,bicolor,unknown
cat.2401.jpg,cat,Domestic Longhair,black,white,bicolor,green
cat.2402.jpg,cat,Domestic Shorthair,black,white,bicolor,unknown
cat.2404.jpg,cat,Domestic Longhair,white,grey,"tabby,bicolor",blue
cat.2407.jpg,cat,Domestic Shorthair,orange,,tabby,unknown
cat.2406.jpg,cat,Domestic Shorthair,white,"black,orange",tricolor,green
cat.2405.jpg,cat,Domestic Shorthair,orange,white,"tabby,bicolor",yellow
cat.2410.jpg,cat,British Shorthair,grey,,solid,yellow
cat.2408.jpg,cat,Domestic Shorthair,orange,white,tabby,yellow
cat.2409.jpg,cat,Domestic Shorthair,white,black,bicolor,green
cat.2411.jpg,cat,Domestic Shorthair,grey,black,tabby,blue
cat.2413.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2412.jpg,cat,Domestic Shorthair,brown,white,"tabby,bicolor",green
cat.2415.jpg,cat,Domestic Shorthair,black,white,tuxedo,unknown
cat.2414.jpg,cat,Domestic Shorthair,white,black,bicolor,yellow
cat.2416.jpg,cat,Domestic Shorthair,grey,,tabby,unknown
cat.2417.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2418.jpg,cat,Domestic Shorthair,grey,white,tabby,unknown
cat.2419.jpg,cat,Domestic Longhair,grey,white,"tabby,bicolor",yellow
cat.2420.jpg,cat,Domestic Shorthair,white,,solid,unknown
cat.2421.jpg,cat,Domestic Shorthair,black,,solid,green
cat.2422.jpg,cat,Domestic Longhair,black,orange,tortoiseshell,green
cat.2423.jpg,cat,Domestic Shorthair,grey,white,"tabby,bicolor",yellow
cat.2424.jpg,cat,Domestic Shorthair,white,grey,bicolor,unknown
cat.2427.jpg,cat,Domestic Longhair,black,,solid,yellow
cat.2425.jpg,cat,Domestic Shorthair,grey,brown,tabby,yellow
cat.2426.jpg,cat,Domestic Shorthair,orange,white,tabby,green
cat.2428.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2430.jpg,cat,Domestic Shorthair,black,,solid,yellow
cat.2429.jpg,cat,Domestic Shorthair,black,white,bicolor,brown
cat.2431.jpg,cat,Domestic Shorthair,black,"orange,white",tortoiseshell,unknown
cat.2432.jpg,cat,Domestic Shorthair,white,,solid,unknown
cat.2433.jpg,cat,Domestic Shorthair,grey,,solid,unknown
cat.2434.jpg,cat,Domestic Longhair,grey,,solid,green
cat.2435.jpg,cat,Domestic Shorthair,black,white,tuxedo,green
cat.2437.jpg,cat,Domestic Shorthair,white,,solid,blue
cat.2438.jpg,cat,Domestic Longhair,black,,solid,blue
cat.2436.jpg,cat,Domestic Shorthair,white,grey,"tabby,bicolor",yellow
cat.2439.jpg,cat,Domestic Longhair,orange,white,"tabby,bicolor",green
cat.2441.jpg,cat,Domestic Longhair,brown,grey,tabby,green
cat.2443.jpg,cat,Domestic Shorthair,white,,solid,blue
cat.2440.jpg,cat,Domestic Shorthair,black,white,tuxedo,green
